Id,FullName,TypeDesc,CurrentValueAsReal,CurrentTime,AlarmSource,CurrentState
740705,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.A Valve Open Event - Tubing 4,FloBoss String Point,1585.52,10/4/2018 9:12:07.564 PM,,0
740706,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.A Valve Open Event - Tubing 5,FloBoss String Point,1609.92,10/4/2018 9:12:07.564 PM,,0
740707,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.A Valve Open Event - Tubing 6,FloBoss String Point,1496.08,10/4/2018 9:12:07.564 PM,,0
740708,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Alarm Descriptor 1,FloBoss String Point,0,10/3/2018 5:12:06.979 PM,,0
740709,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Alarm Descriptor 2,FloBoss String Point,0,9/26/2018 4:08:10.613 PM,,0
740710,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Alarm Descriptor 3,FloBoss String Point,0,9/26/2018 4:08:07.524 PM,,0
740711,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Alarm Descriptor 4,FloBoss String Point,0,9/26/2018 4:08:07.524 PM,,0
740712,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Casing DIP Setpoint,FloBoss Numeric Point,150,9/26/2018 4:08:15.137 PM,,4
740713,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Consec Fast Plung Count,FloBoss Numeric Point,0,9/26/2018 4:08:15.138 PM,,0
740714,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.PCS Plunger Control (FB107-Slot 2).IO.~Status.Consec Mandatory SI Count,FloBoss Numeric Point,0,10/3/2018 5:12:11.634 PM,,0
