COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Location 1
"Lee Oil Company, Inc.",Steuben,West Union,31101613990000,Wallace 0-13,UL,IW,-77.70973,42.09469,NO,8,"{'longitude': '-77.70973', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09469'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614000000,Wallace 0-14,UM,OD,-77.71074,42.0952,NO,8,"{'longitude': '-77.71074', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0952'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614010000,Wallace 0-15,UL,NL,-77.70992,42.09555,NO,8,"{'longitude': '-77.70992', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09555'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614020000,Wallace P-45,UM,NL,-77.7107,42.09567,NO,8,"{'longitude': '-77.7107', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09567'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614140000,Young 01,UL,OD,-77.71016,42.09163,NO,8,"{'longitude': '-77.71016', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09163'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614300000,Young 010,UL,OD,-77.71205,42.09247,NO,8,"{'longitude': '-77.71205', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09247'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614310000,Young 011,UL,OD,-77.71205,42.09328,NO,8,"{'longitude': '-77.71205', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09328'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614030000,Young 012,UL,OD,-77.71198,42.09413,NO,8,"{'longitude': '-77.71198', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09413'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614090000,Young 0-16,UL,IW,-77.71414,42.09344,NO,8,"{'longitude': '-77.71414', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09344'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614120000,Young 0-18,UL,OD,-77.71796,42.09271,NO,8,"{'longitude': '-77.71796', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09271'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614130000,Young 0-19,UL,OD,-77.71752,42.09384,NO,8,"{'longitude': '-77.71752', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09384'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614150000,Young 02,UL,OD,-77.71011,42.09235,NO,8,"{'longitude': '-77.71011', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09235'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101165690000,Young 0-20,UL,OD,-77.71346,42.09232,NO,8,"{'longitude': '-77.71346', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09232'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101165380000,Young 0-21,UL,OD,-77.71541,42.09163,NO,8,"{'longitude': '-77.71541', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09163'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101165700000,Young 0-22,UL,OD,-77.71351,42.09344,NO,8,"{'longitude': '-77.71351', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09344'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614160000,Young 03,UL,OD,-77.71006,42.09318,NO,8,"{'longitude': '-77.71006', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09318'}"
"Lee Oil Company, Inc.",Steuben,West Union,31101614170000,Young 04,UL,OD,-77.71004,42.09401,NO,8,"{'longitude': '-77.71004', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.09401'}"
